asin,battery,button,cable,call,car,case,charge,charger,color,cover,day,design,device,fit,get,hand,headset,iPhone,issue,life,look,lot,mount,order,phone,place,plug,pocket,power,price,problem,product,protection,protector,purchase,quality,review,screen,side,size,something,sound,thing,time,unit,use,volume,way,work
B005DOS6UY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,5,1,0,0,8,0,0,1,0,0,2,0,0,0,0,2
B005DRWBZC,1,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
B005E34E0U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
B005EENV3A,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
B005EEPB9M,0,0,0,0,0,14,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2
B005EM7HVY,0,0,0,0,0,3,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,-1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B005ERQBW0,25,-1,0,0,0,4,1,0,0,1,0,1,0,1,1,1,0,0,0,2,0,0,0,1,5,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,2,-1,0,-2,0,0,0
B005EWTKGY,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
B005F9W6DU,2,1,14,0,0,3,9,10,0,0,0,0,7,1,2,0,0,0,1,0,0,2,0,3,57,0,10,0,20,4,6,10,0,0,1,9,6,6,4,2,2,1,2,3,2,8,0,2,44
B005F9ZQB4,0,3,0,0,1,15,0,0,1,1,0,0,0,2,3,2,0,0,1,0,1,0,0,0,3,1,0,3,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1
B005FC89V0,12,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,9,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0
B005FKT6OG,3,0,0,1,0,0,1,0,1,0,1,1,2,0,3,0,5,6,0,2,0,1,0,1,6,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,0,3,2,4,0,7,3,1,13
B005FYHRY8,10,0,0,0,0,6,4,1,0,0,2,0,0,0,1,1,0,0,1,2,1,0,0,0,9,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,1
B005G00W16,5,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
B005G0671A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,2
B005G0DBFU,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,5,0,0,0,0,1,0,0,0,10,-1,0,1,0,2,0,5,0,25,0,0,2,25,0,0,0,0,2,4,0,0,0,1,6
B005G4J4AC,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,1,0,3,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0
B005GGBYJ4,0,0,45,0,0,3,1,0,0,1,1,0,17,3,2,1,0,0,2,1,2,0,1,1,18,0,4,0,0,2,5,2,0,0,3,8,3,0,3,0,2,1,5,4,1,16,0,2,47
B005GL09CC,0,1,1,1,0,24,0,0,3,1,0,0,0,2,1,1,0,6,1,0,2,1,0,3,9,1,0,0,0,2,2,3,3,0,0,1,1,0,0,0,0,0,3,0,0,1,-1,1,4
B005GME5NK,0,0,0,0,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
B005H3IGCY,1,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2
B005H628GG,3,0,1,0,0,0,7,2,0,0,1,1,2,0,0,0,0,3,0,3,0,0,0,0,8,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,1,4
B005HBA74G,72,0,2,1,0,2,29,2,0,2,12,0,0,0,0,0,0,0,1,6,1,3,0,1,27,1,0,0,1,2,1,3,0,0,6,1,1,0,0,0,0,0,0,19,1,4,0,2,8
B005HEF63U,11,7,0,0,0,19,0,0,0,3,2,0,0,1,1,0,0,0,1,1,0,0,0,1,11,1,0,0,3,0,1,0,3,0,0,0,0,3,0,0,0,0,0,1,0,1,3,0,0
B005HKE4VO,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-1,0,0,1,-1,1,0,0,0
B005HMS2XI,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,7,2,0,0,1,2,1,2,1,6,0,3,0,11,1,0,0,0,1,0,0,2,0,1,1
B005HXWNUK,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,5,0,1,0,0,-1,0,0,0,0,0,-1,1,0,1,1,2,0,-1,0,5,2,1,0,2,2,0,1,2,0,10,0,2,2
B005IMB5SG,38,27,5,40,13,6,12,9,0,2,14,6,20,10,4,2,81,9,9,20,9,9,0,3,77,11,1,1,13,10,7,17,0,0,5,38,9,4,3,5,7,23,10,41,23,41,17,9,36
B005IROJWK,0,0,0,0,0,19,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,2,0,0,15,0,0,0,0,4,0,2,0,0,0,2,1,0,0,1,0,0,0,1,1,3,0,1,2
B005ISI3G2,1,0,0,0,0,7,0,0,0,0,0,1,3,2,1,0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
B005J0862K,0,2,0,-2,1,26,0,0,10,3,1,1,0,1,1,0,0,3,0,0,3,3,0,6,22,0,0,1,0,8,2,3,1,0,3,4,2,0,0,0,2,0,2,4,0,3,0,0,2
B005J0A4YI,0,0,0,0,0,8,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
B005J0LGOA,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,1,1,0,0,0,2
B005JC48OI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,16,1,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,1,1,0,1,0,1,0
B005JV6PYK,0,0,5,0,1,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,8
B005JVMDWI,4,0,0,2,0,0,1,0,0,0,4,1,3,0,0,1,0,3,0,1,0,5,0,1,36,0,0,0,1,0,1,0,0,0,2,1,1,1,1,0,2,0,3,5,1,8,0,0,1
B005JZUXEO,2,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,2,0,1,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,1,4,0,1,1,2,4
B005K4PN08,0,0,0,0,0,1,-1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
B005KBH8IQ,6,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
B005L38XLY,20,1,9,0,3,4,45,14,0,0,0,4,21,0,1,0,0,6,2,2,1,1,0,2,15,1,8,4,29,15,4,2,0,0,2,2,3,0,0,8,2,1,2,10,4,13,1,0,5
B005LA0S0Q,0,1,0,0,0,9,0,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,7,0,0,2,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,0,2,1,0,1
B005LBEA6I,4,0,-2,0,1,1,4,7,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,0,0,3,0,0,3,0,0,3,-3,0,0,0,0,1,0,-1,0,1,1,0,0,2
B005LGUCRE,0,0,0,0,1,-2,0,-1,0,0,0,-1,0,1,1,0,0,0,0,0,-1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,1
B005LGUCYM,-1,0,11,0,0,1,1,1,0,0,0,0,4,2,3,-1,0,0,-1,0,1,3,0,5,16,0,3,0,0,2,1,2,0,0,2,3,2,0,1,2,5,0,1,3,2,9,0,0,14
B005LSS3L4,2,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,3,0,0,1,26,0,0,0,0,1,1,0,0,0,0,1,0,3,1,1,2,0,0,2,0,2,0,2,6
B005LUBUT4,0,2,0,0,0,163,0,0,78,18,4,0,1,14,9,3,0,7,1,2,15,2,0,22,79,0,0,3,0,34,3,15,13,3,2,12,1,2,3,0,1,0,4,13,0,8,0,2,4
B005LUVU7Q,4,2,0,0,3,18,4,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,2,-1,10,0,2,1,0,0,-1,0,0,-2,0,2,0,-2,0,0,0,0,1,0,0,6,0,2,0
B005LY9FVU,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,3,0,13,0,0,2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1
B005M0J3DI,6,0,1,0,0,0,6,2,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,4
B005M3518G,4,0,0,0,0,0,2,0,1,1,2,1,0,0,0,2,0,1,1,2,0,2,0,0,17,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,1,3,0,5,0,1,4
B005MERUHA,26,2,0,0,0,2,4,2,0,1,2,1,1,0,1,0,0,0,3,3,1,3,0,1,61,0,0,0,1,3,1,1,0,0,1,3,0,4,0,2,1,1,1,11,0,5,0,2,11
B005MJY1KY,0,1,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
B005MZ1IHW,0,0,0,0,0,3,0,0,7,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1
B005NF0B8I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,0,-1,4,0,0,0,0,0,1,0,0,0,1,1
B005NFGQGE,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
B005NG8SZK,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,0,0,1,0,6,0,0,2,1,1,0,0,0,0,0,3,2,0,0,0,0,2
B005NGKR54,131,12,18,0,11,8,204,47,0,2,13,7,45,8,5,4,0,27,6,13,10,14,0,7,78,5,26,11,109,16,4,31,1,1,5,6,7,3,9,13,16,3,11,54,53,69,1,11,32
B005NI7SMM,10,0,0,1,1,22,3,0,1,0,0,5,0,0,4,0,0,0,0,0,1,0,0,2,26,0,0,0,1,7,0,1,1,0,0,0,0,1,2,1,0,0,0,3,0,2,0,2,2
B005NJINUW,0,1,0,0,0,10,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
B005O50PPG,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0,12,1,2,0,7,1,0,0,0,2,4,0,2,0,1,0
B005O5WSTW,1,5,0,1,7,8,1,0,0,0,0,0,3,2,1,4,0,4,2,0,2,1,26,-1,46,9,0,0,0,6,2,6,0,0,1,3,2,0,4,0,1,0,3,1,3,12,1,5,14
B005OA04XO,0,5,1,2,1,1,0,0,4,2,4,-1,0,1,5,0,7,0,1,0,3,4,0,6,15,2,2,1,0,11,0,9,0,0,5,13,0,0,3,1,0,16,5,5,1,5,6,0,20
B005ODC2JU,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
B005ONMFWO,0,0,0,0,0,7,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,8,1,0,0,0,1,0,8,1,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0
B005ONTD42,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,2,0,0,2
B005OT038G,0,1,0,0,0,0,0,0,-1,-1,0,2,0,0,0,-1,0,0,0,0,-2,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1
B005OTXKK4,21,0,-1,0,2,6,26,8,0,0,0,1,1,3,0,0,0,0,4,0,2,0,2,2,36,5,2,0,4,2,1,6,0,0,5,0,4,0,0,0,2,0,2,5,3,5,0,2,8
B005OWWF66,8,0,0,2,1,3,1,1,0,0,1,0,0,0,2,1,0,0,3,7,1,0,0,0,42,0,0,1,0,1,4,0,0,0,1,3,1,1,0,2,0,1,1,5,0,9,1,0,2
B005PCK5K8,0,1,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
B005PVXKC4,21,18,3,21,4,73,56,9,1,0,7,14,27,7,5,7,84,4,5,14,8,6,0,1,69,4,6,7,8,3,0,4,0,0,0,29,2,0,1,3,6,22,17,45,13,29,7,5,19
B005Q4IPRU,1,0,0,0,0,4,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,1,8,0,1,4,0,3,0,2,4,0,0,1,0,0,0,1,1,0,1,2,1,1,0,1,2
B005Q9ZZLO,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,-1,0,0,1,-2,2,0,0,1,0,0,-1,0,0,0,0,1,2
B005QDL60E,0,3,0,0,0,-1,0,0,0,0,1,0,0,-2,0,0,0,0,-2,0,2,0,0,1,3,0,0,0,0,0,0,3,0,2,0,3,0,5,1,0,-1,0,1,2,0,-1,0,0,0
B005R4L25G,0,2,0,0,0,7,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
B005R5S14U,0,4,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,11,1,0,0,0,2,2,4,3,16,0,0,0,11,5,0,1,0,0,7,0,1,0,0,2
B005R5TQXK,0,1,0,0,0,11,0,0,4,3,0,0,0,4,1,1,0,0,0,0,0,0,0,1,13,0,0,0,0,3,0,3,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
B005RUOUHW,25,31,6,45,18,8,19,5,1,5,9,6,33,14,7,6,88,15,10,17,6,4,2,2,73,4,2,5,9,9,10,11,0,1,2,56,8,1,7,4,7,34,24,41,45,44,27,18,33
B005RUP5UI,21,18,1,20,4,40,37,12,1,1,7,7,14,9,4,2,66,2,2,6,1,5,0,2,42,4,2,5,9,8,5,18,0,0,5,26,8,1,3,6,5,11,11,23,11,35,10,10,22
B005SE9IIS,0,5,1,0,0,32,1,0,0,0,0,0,0,1,0,1,0,8,1,0,3,0,0,3,15,1,1,1,3,1,0,1,1,8,0,1,0,6,0,0,0,0,1,2,0,1,1,2,2
B005SE9JYG,0,2,0,0,1,7,0,0,0,0,0,2,0,1,0,0,0,3,0,0,3,1,0,-1,11,4,0,1,1,-1,0,0,6,2,1,0,1,3,3,0,0,0,1,1,0,2,0,2,2
B005SGI6FM,2,0,0,0,0,3,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,1,0,0,6,1,0,0,1,0,0,2,0,11,0,2,2,6,0,0,1,0,2,1,0,4,0,2,1
B005SJJ0UO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B005SLXUZS,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,1,0,0,0,3,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
B005SMLF54,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
B005SMZ8LG,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,3,1,0,2,5,1,0,0,0,0,0,4,1,3,1,0,0,16,0,0,0,0,1,2,0,2,0,2,2
B005SSAXSI,1,1,0,4,2,1,3,1,1,0,5,0,3,0,0,0,0,12,1,0,3,2,0,0,44,1,2,1,3,5,1,5,0,0,7,1,1,5,0,1,1,0,1,5,0,12,0,1,14
B005SUHQOA,0,1,0,0,0,17,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3
B005SV08SK,0,0,3,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,2,0,1,0,0,4,9,0,1,0,3,1,3,2,0,0,1,1,2,2,2,1,1,0,0,0,0,3,0,2,4
B005T0DT2W,0,5,1,0,0,41,0,0,6,3,1,2,0,2,2,3,0,6,1,1,4,2,0,0,23,0,0,6,0,0,2,3,7,0,0,6,3,1,2,0,1,0,1,3,0,5,4,3,4
B005T0DTM2,0,1,1,0,0,30,4,2,0,0,0,0,0,2,0,1,0,4,2,0,2,1,0,-1,19,0,0,2,0,2,0,1,5,1,4,0,1,1,0,0,0,0,0,0,0,4,0,1,2
B005T0DU44,0,2,0,0,0,21,0,0,2,0,0,0,1,0,1,0,0,3,-1,0,5,2,0,0,4,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2
B005T4MAZU,0,1,0,0,0,4,0,0,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B005TBVZNQ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
B005TGX6X8,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,4,-1,0,0,0,0,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,1,0,0,3
B005TJ6EUW,3,2,0,0,0,13,0,0,1,4,0,0,0,1,1,0,0,1,0,0,2,1,0,2,3,1,0,0,0,2,2,0,0,0,0,-1,2,0,0,0,1,0,1,1,0,2,0,2,2
B005TJ8K0Y,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,-1,0,0,0,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
B005TQRLQG,0,4,0,0,0,15,0,0,0,1,0,1,0,1,1,1,0,0,1,0,2,2,0,0,12,1,0,0,1,2,0,0,2,0,0,0,0,0,3,0,2,0,1,0,0,0,2,0,4
B005UC13P4,1,-1,2,0,3,164,2,0,38,4,1,6,1,18,4,8,0,24,5,-1,7,5,0,3,55,3,1,5,2,12,5,11,21,10,3,5,3,6,1,0,4,0,7,14,0,12,1,4,1
B005UIMPQO,0,0,-1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,12
B005UMXXG6,0,1,0,0,0,22,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,12,2,1,1,1,2,2,5,5,3,0,5,1,2,1,0,1,0,0,4,0,4,2,1,2
B005UPQF0E,1,0,0,0,0,16,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,1,0,0,1,0,2,0,2,0
B005UZBNQU,11,0,0,1,0,37,0,0,0,3,0,1,1,1,0,5,0,0,0,1,1,2,0,0,44,0,0,0,0,1,5,2,2,0,0,0,0,0,5,1,1,0,2,3,0,1,0,4,3
B005V1KFTO,2,1,1,1,1,1,2,2,0,0,1,0,1,0,1,0,0,0,1,3,0,0,0,1,34,0,1,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,5,0,2,1
B005VAOOWE,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
B005VAORIA,0,2,1,1,0,0,1,0,0,1,2,4,3,3,0,0,13,0,1,0,1,0,0,0,2,0,1,0,0,7,1,4,0,0,1,11,0,0,1,1,3,4,2,1,2,10,1,1,6
B005VF1HWY,0,0,0,0,0,13,0,0,0,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,2,2,1,0,1,0,0,2,0,0,0,0,0,2,0,1,0,0,2
B005VNJWA0,0,0,0,0,0,9,0,0,2,2,0,1,0,1,0,0,0,1,0,0,2,0,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0
B005VNK7T0,0,31,0,0,0,8,0,0,9,1,0,3,2,2,6,1,0,5,0,1,6,2,0,10,31,3,0,0,0,5,0,5,0,1,2,1,0,0,0,0,2,0,2,6,0,7,0,3,2
B005VOFNHA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,5,0,6,0,0,0,2,0,0,0,0,1,4,0,2,0,1,3,1,3
B005W8NLG0,0,0,3,-1,9,12,6,1,0,1,0,2,1,4,0,3,-1,0,-1,1,0,1,12,0,38,1,3,0,2,0,3,1,0,0,2,0,1,2,1,3,0,1,1,0,0,11,0,1,4
B005WALBYW,0,0,0,0,0,16,0,0,1,0,0,0,1,0,2,0,0,2,1,0,1,0,0,-1,8,0,0,1,0,2,-1,1,0,0,0,0,0,0,-1,0,0,0,0,7,0,-1,0,0,2
B005WALLP6,0,2,0,0,1,44,1,1,5,-1,1,4,0,2,2,0,0,0,2,1,1,2,0,2,24,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,1,7,0,3,1,0,0
B005WFYSY2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,3,0,3,0,1,6
B005WL40OE,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
B005WOFRUC,2,0,0,0,0,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,10,2,0,0,0,1,2,8,0,4,0,1,1,3,0,0,0,0,0,2,0,1,0,0,0
B005XB8W92,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,2,0,3,0,4,1,7,0,0,1,0,1,1,0,1,0,0,2
B005XC7I2S,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
B005XGXFQ2,0,1,0,0,0,37,1,0,0,0,3,0,1,1,0,1,0,7,0,0,8,1,0,3,13,0,0,1,0,2,1,4,1,-1,0,0,0,1,0,1,1,0,2,6,0,2,0,2,5
B005XJ17XC,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,2,1,0,6,0,0,3
B005XQSN9G,8,-2,6,0,1,-1,43,6,0,1,1,3,8,1,1,0,0,-7,1,1,0,1,0,0,17,2,1,3,8,1,1,11,0,0,4,0,0,1,1,0,2,0,2,5,8,5,0,0,8
B005Y3E4DW,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,2,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,-1,0,0,1
B005YTPEVM,0,1,0,0,0,13,0,0,4,2,0,0,0,0,2,1,0,1,0,0,2,1,0,1,5,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,2,0,0,1,1,0,0
B005YW27SC,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
B005YW2CP0,0,1,0,0,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,3,1,13,1,0,0,0,4,0,5,0,0,3,3,0,0,-1,1,-1,0,1,1,0,0,1,3,4
B005Z294OQ,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,1,0,2,0,0,3
B005Z2Y39C,30,0,0,0,2,2,4,1,0,-1,4,0,0,2,0,1,0,0,0,5,1,-1,0,2,13,1,1,0,1,0,2,5,0,0,1,0,0,0,1,1,0,0,1,5,0,2,0,1,2
B005ZLQHRO,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0
B005ZMQMDC,0,0,0,0,0,24,0,0,5,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,3,0,0,0,1,1
